1507964640,14-Oct-2017 03:04,88.0
1507965300,14-Oct-2017 03:15,88.0
1507965480,14-Oct-2017 03:18,88.0
1507966380,14-Oct-2017 03:33,82.0
1507967220,14-Oct-2017 03:47,83.0
1507967820,14-Oct-2017 03:57,86.0
1507968000,14-Oct-2017 04:00,88.0
1507968360,14-Oct-2017 04:06,91.0
1507969140,14-Oct-2017 04:19,81.0
1507969740,14-Oct-2017 04:29,81.0
1507970100,14-Oct-2017 04:35,84.0
1507970700,14-Oct-2017 04:45,81.0
1507970880,14-Oct-2017 04:48,83.0
1507971660,14-Oct-2017 05:01,81.0
1507971720,14-Oct-2017 05:02,81.0
1507972680,14-Oct-2017 05:18,81.0
1507973640,14-Oct-2017 05:34,81.0
1507974000,14-Oct-2017 05:40,74.0
1507974540,14-Oct-2017 05:49,88.0
1507974780,14-Oct-2017 05:53,81.0
1507975620,14-Oct-2017 06:07,81.0
1507976400,14-Oct-2017 06:20,73.0
1507977300,14-Oct-2017 06:35,73.0
1507978080,14-Oct-2017 06:48,73.0
1507979160,14-Oct-2017 07:06,67.0
1507980000,14-Oct-2017 07:20,68.0
1507980420,14-Oct-2017 07:27,69.0
1507980960,14-Oct-2017 07:36,77.0
1507981200,14-Oct-2017 07:40,79.0
1507981500,14-Oct-2017 07:45,71.0
1507981620,14-Oct-2017 07:47,73.0
1507982220,14-Oct-2017 07:57,77.0
1507982700,14-Oct-2017 08:05,72.0
1507983300,14-Oct-2017 08:15,61.0
1507983420,14-Oct-2017 08:17,62.0
1507983540,14-Oct-2017 08:19,60.0
1507984380,14-Oct-2017 08:33,65.0
1507985280,14-Oct-2017 08:48,66.0
1507985520,14-Oct-2017 08:52,69.0
1507986300,14-Oct-2017 09:05,82.0
1507986540,14-Oct-2017 09:09,81.0
1507987020,14-Oct-2017 09:17,82.0
1507987140,14-Oct-2017 09:19,73.0
1507988040,14-Oct-2017 09:34,73.0
1507988460,14-Oct-2017 09:41,77.0
1507988760,14-Oct-2017 09:46,71.0
1507988940,14-Oct-2017 09:49,60.0
1507989900,14-Oct-2017 10:05,74.0
1507990860,14-Oct-2017 10:21,64.0
1507990980,14-Oct-2017 10:23,68.0
1507991160,14-Oct-2017 10:26,73.0
1507992480,14-Oct-2017 10:48,79.0
1507992960,14-Oct-2017 10:56,103.0
1507993020,14-Oct-2017 10:57,106.0
1507993500,14-Oct-2017 11:05,81.0
1507994280,14-Oct-2017 11:18,88.0
1507994820,14-Oct-2017 11:27,106.0
1507995600,14-Oct-2017 11:40,90.0
1507996200,14-Oct-2017 11:50,83.0
1507996860,14-Oct-2017 12:01,73.0
1507997040,14-Oct-2017 12:04,97.0
1507997220,14-Oct-2017 12:07,81.0
1507997580,14-Oct-2017 12:13,81.0
1507997880,14-Oct-2017 12:18,75.0
1507998180,14-Oct-2017 12:23,75.0
1507998720,14-Oct-2017 12:32,70.0
1507998780,14-Oct-2017 12:33,81.0
1507999140,14-Oct-2017 12:39,77.0
1507999560,14-Oct-2017 12:46,74.0
1507999860,14-Oct-2017 12:51,72.0
1508000220,14-Oct-2017 12:57,79.0
1508000460,14-Oct-2017 13:01,69.0
1508000580,14-Oct-2017 13:03,81.0
1508001000,14-Oct-2017 13:10,73.0
1508001420,14-Oct-2017 13:17,69.0
1508001480,14-Oct-2017 13:18,90.0
