Start,Finish,Heart Rate (count/min)
02-Jun-2018 15:56,02-Jun-2018 15:56,103.0
02-Jun-2018 15:57,02-Jun-2018 15:57,97.0
02-Jun-2018 15:57,02-Jun-2018 15:57,97.0
02-Jun-2018 15:57,02-Jun-2018 15:57,94.0
02-Jun-2018 15:57,02-Jun-2018 15:57,95.0
02-Jun-2018 15:58,02-Jun-2018 15:58,96.0
02-Jun-2018 15:58,02-Jun-2018 15:58,95.0
02-Jun-2018 15:59,02-Jun-2018 15:59,93.0
02-Jun-2018 15:59,02-Jun-2018 15:59,92.0
02-Jun-2018 15:59,02-Jun-2018 15:59,89.0
02-Jun-2018 15:59,02-Jun-2018 15:59,87.0
02-Jun-2018 15:59,02-Jun-2018 15:59,86.0
02-Jun-2018 15:59,02-Jun-2018 15:59,88.0
02-Jun-2018 15:59,02-Jun-2018 15:59,91.0
02-Jun-2018 15:59,02-Jun-2018 15:59,92.0
02-Jun-2018 15:59,02-Jun-2018 15:59,95.0
02-Jun-2018 15:59,02-Jun-2018 15:59,95.0
02-Jun-2018 16:00,02-Jun-2018 16:00,95.0
02-Jun-2018 16:00,02-Jun-2018 16:00,95.0
02-Jun-2018 16:00,02-Jun-2018 16:00,92.0
02-Jun-2018 16:00,02-Jun-2018 16:00,92.0
02-Jun-2018 16:00,02-Jun-2018 16:00,92.0
02-Jun-2018 16:00,02-Jun-2018 16:00,91.0
02-Jun-2018 16:00,02-Jun-2018 16:00,86.0
02-Jun-2018 16:00,02-Jun-2018 16:00,89.0
02-Jun-2018 16:00,02-Jun-2018 16:00,89.0
02-Jun-2018 16:00,02-Jun-2018 16:00,90.0
02-Jun-2018 16:00,02-Jun-2018 16:00,93.0
02-Jun-2018 16:01,02-Jun-2018 16:01,88.0
02-Jun-2018 16:01,02-Jun-2018 16:01,88.0
02-Jun-2018 16:01,02-Jun-2018 16:01,87.0
02-Jun-2018 16:01,02-Jun-2018 16:01,87.0
02-Jun-2018 16:01,02-Jun-2018 16:01,87.0
02-Jun-2018 16:01,02-Jun-2018 16:01,87.0
02-Jun-2018 16:01,02-Jun-2018 16:01,87.0
02-Jun-2018 16:01,02-Jun-2018 16:01,88.0
02-Jun-2018 16:01,02-Jun-2018 16:01,88.0
02-Jun-2018 16:01,02-Jun-2018 16:01,89.0
02-Jun-2018 16:01,02-Jun-2018 16:01,95.0
02-Jun-2018 16:01,02-Jun-2018 16:01,95.0
02-Jun-2018 16:02,02-Jun-2018 16:02,94.0
02-Jun-2018 16:02,02-Jun-2018 16:02,94.0
02-Jun-2018 16:02,02-Jun-2018 16:02,100.0
02-Jun-2018 16:02,02-Jun-2018 16:02,98.0
02-Jun-2018 16:02,02-Jun-2018 16:02,99.0
02-Jun-2018 16:02,02-Jun-2018 16:02,99.0
02-Jun-2018 16:02,02-Jun-2018 16:02,109.0
02-Jun-2018 16:02,02-Jun-2018 16:02,111.0
02-Jun-2018 16:02,02-Jun-2018 16:02,111.0
02-Jun-2018 16:02,02-Jun-2018 16:02,112.0
02-Jun-2018 16:02,02-Jun-2018 16:02,112.0
02-Jun-2018 16:03,02-Jun-2018 16:03,112.0
02-Jun-2018 16:03,02-Jun-2018 16:03,111.0
02-Jun-2018 16:03,02-Jun-2018 16:03,110.0
02-Jun-2018 16:03,02-Jun-2018 16:03,110.0
02-Jun-2018 16:03,02-Jun-2018 16:03,101.0
02-Jun-2018 16:03,02-Jun-2018 16:03,94.0
02-Jun-2018 16:03,02-Jun-2018 16:03,93.0
02-Jun-2018 16:03,02-Jun-2018 16:03,93.0
02-Jun-2018 16:04,02-Jun-2018 16:04,96.0
02-Jun-2018 16:04,02-Jun-2018 16:04,97.0
02-Jun-2018 16:04,02-Jun-2018 16:04,98.0
02-Jun-2018 16:04,02-Jun-2018 16:04,98.0
02-Jun-2018 16:04,02-Jun-2018 16:04,99.0
02-Jun-2018 16:04,02-Jun-2018 16:04,99.0
02-Jun-2018 16:04,02-Jun-2018 16:04,99.0
02-Jun-2018 16:04,02-Jun-2018 16:04,100.0
02-Jun-2018 16:04,02-Jun-2018 16:04,99.0
02-Jun-2018 16:04,02-Jun-2018 16:04,99.0
02-Jun-2018 16:04,02-Jun-2018 16:04,99.0
02-Jun-2018 16:04,02-Jun-2018 16:04,99.0
02-Jun-2018 16:05,02-Jun-2018 16:05,117.0
02-Jun-2018 16:05,02-Jun-2018 16:05,103.0
02-Jun-2018 16:05,02-Jun-2018 16:05,93.0
02-Jun-2018 16:05,02-Jun-2018 16:05,90.0
02-Jun-2018 16:05,02-Jun-2018 16:05,90.0
02-Jun-2018 16:05,02-Jun-2018 16:05,90.0
02-Jun-2018 16:05,02-Jun-2018 16:05,90.0
02-Jun-2018 16:05,02-Jun-2018 16:05,88.0
02-Jun-2018 16:05,02-Jun-2018 16:05,89.0
02-Jun-2018 16:05,02-Jun-2018 16:05,89.0
02-Jun-2018 16:06,02-Jun-2018 16:06,91.0
02-Jun-2018 16:06,02-Jun-2018 16:06,94.0
02-Jun-2018 16:06,02-Jun-2018 16:06,94.0
02-Jun-2018 16:06,02-Jun-2018 16:06,93.0
02-Jun-2018 16:07,02-Jun-2018 16:07,92.0
02-Jun-2018 16:07,02-Jun-2018 16:07,92.0
02-Jun-2018 16:07,02-Jun-2018 16:07,93.0
02-Jun-2018 16:07,02-Jun-2018 16:07,93.0
02-Jun-2018 16:07,02-Jun-2018 16:07,94.0
02-Jun-2018 16:07,02-Jun-2018 16:07,93.0
02-Jun-2018 16:07,02-Jun-2018 16:07,93.0
02-Jun-2018 16:07,02-Jun-2018 16:07,93.0
02-Jun-2018 16:08,02-Jun-2018 16:08,44.0
02-Jun-2018 16:08,02-Jun-2018 16:08,47.0
02-Jun-2018 16:08,02-Jun-2018 16:08,48.0
02-Jun-2018 16:08,02-Jun-2018 16:08,49.0
02-Jun-2018 16:10,02-Jun-2018 16:10,47.0
02-Jun-2018 16:10,02-Jun-2018 16:10,47.0
02-Jun-2018 16:11,02-Jun-2018 16:11,101.0
02-Jun-2018 16:11,02-Jun-2018 16:11,98.0
02-Jun-2018 16:11,02-Jun-2018 16:11,96.0
02-Jun-2018 16:12,02-Jun-2018 16:12,98.0
02-Jun-2018 16:12,02-Jun-2018 16:12,97.0
02-Jun-2018 16:12,02-Jun-2018 16:12,98.0
02-Jun-2018 16:12,02-Jun-2018 16:12,98.0
02-Jun-2018 16:12,02-Jun-2018 16:12,102.0
02-Jun-2018 16:13,02-Jun-2018 16:13,102.0
02-Jun-2018 16:13,02-Jun-2018 16:13,101.0
02-Jun-2018 16:13,02-Jun-2018 16:13,98.0
02-Jun-2018 16:13,02-Jun-2018 16:13,98.0
02-Jun-2018 16:13,02-Jun-2018 16:13,107.0
02-Jun-2018 16:13,02-Jun-2018 16:13,107.0
02-Jun-2018 16:13,02-Jun-2018 16:13,106.0
02-Jun-2018 16:13,02-Jun-2018 16:13,107.0
02-Jun-2018 16:13,02-Jun-2018 16:13,113.0
02-Jun-2018 16:13,02-Jun-2018 16:13,107.0
02-Jun-2018 16:14,02-Jun-2018 16:14,134.0
02-Jun-2018 16:14,02-Jun-2018 16:14,134.0
02-Jun-2018 16:16,02-Jun-2018 16:16,97.0
02-Jun-2018 16:16,02-Jun-2018 16:16,97.0
02-Jun-2018 16:17,02-Jun-2018 16:17,50.0
02-Jun-2018 16:17,02-Jun-2018 16:17,94.0
02-Jun-2018 16:17,02-Jun-2018 16:17,95.0
02-Jun-2018 16:17,02-Jun-2018 16:17,95.0
02-Jun-2018 16:18,02-Jun-2018 16:18,94.0
02-Jun-2018 16:18,02-Jun-2018 16:18,94.0
02-Jun-2018 16:18,02-Jun-2018 16:18,95.0
02-Jun-2018 16:18,02-Jun-2018 16:18,95.0
02-Jun-2018 16:18,02-Jun-2018 16:18,95.0
02-Jun-2018 16:18,02-Jun-2018 16:18,95.0
02-Jun-2018 16:18,02-Jun-2018 16:18,95.0
02-Jun-2018 16:18,02-Jun-2018 16:18,95.0
02-Jun-2018 16:18,02-Jun-2018 16:18,99.0
02-Jun-2018 16:18,02-Jun-2018 16:18,99.0
02-Jun-2018 16:19,02-Jun-2018 16:19,100.0
02-Jun-2018 16:19,02-Jun-2018 16:19,100.0
02-Jun-2018 16:19,02-Jun-2018 16:19,100.0
02-Jun-2018 16:19,02-Jun-2018 16:19,104.0
02-Jun-2018 16:19,02-Jun-2018 16:19,101.0
02-Jun-2018 16:19,02-Jun-2018 16:19,104.0
02-Jun-2018 16:19,02-Jun-2018 16:19,105.0
02-Jun-2018 16:19,02-Jun-2018 16:19,101.0
02-Jun-2018 16:19,02-Jun-2018 16:19,102.0
02-Jun-2018 16:19,02-Jun-2018 16:19,101.0
02-Jun-2018 16:20,02-Jun-2018 16:20,101.0
02-Jun-2018 16:20,02-Jun-2018 16:20,91.0
02-Jun-2018 16:20,02-Jun-2018 16:20,91.0
02-Jun-2018 16:20,02-Jun-2018 16:20,91.0
02-Jun-2018 16:20,02-Jun-2018 16:20,90.0
02-Jun-2018 16:20,02-Jun-2018 16:20,91.0
02-Jun-2018 16:20,02-Jun-2018 16:20,91.0
02-Jun-2018 16:20,02-Jun-2018 16:20,90.0
02-Jun-2018 16:20,02-Jun-2018 16:20,89.0
02-Jun-2018 16:20,02-Jun-2018 16:20,89.0
02-Jun-2018 16:20,02-Jun-2018 16:20,89.0
02-Jun-2018 16:21,02-Jun-2018 16:21,88.0
02-Jun-2018 16:21,02-Jun-2018 16:21,88.0
02-Jun-2018 16:21,02-Jun-2018 16:21,88.0
02-Jun-2018 16:21,02-Jun-2018 16:21,88.0
02-Jun-2018 16:21,02-Jun-2018 16:21,88.0
02-Jun-2018 16:21,02-Jun-2018 16:21,88.0
02-Jun-2018 16:21,02-Jun-2018 16:21,90.0
02-Jun-2018 16:21,02-Jun-2018 16:21,90.0
02-Jun-2018 16:21,02-Jun-2018 16:21,95.0
02-Jun-2018 16:21,02-Jun-2018 16:21,95.0
02-Jun-2018 16:21,02-Jun-2018 16:21,95.0
02-Jun-2018 16:21,02-Jun-2018 16:21,96.0
02-Jun-2018 16:22,02-Jun-2018 16:22,96.0
02-Jun-2018 16:22,02-Jun-2018 16:22,97.0
02-Jun-2018 16:22,02-Jun-2018 16:22,91.0
02-Jun-2018 16:22,02-Jun-2018 16:22,91.0
02-Jun-2018 16:22,02-Jun-2018 16:22,89.0
02-Jun-2018 16:22,02-Jun-2018 16:22,91.0
02-Jun-2018 16:22,02-Jun-2018 16:22,92.0
02-Jun-2018 16:22,02-Jun-2018 16:22,92.0
02-Jun-2018 16:22,02-Jun-2018 16:22,91.0
02-Jun-2018 16:23,02-Jun-2018 16:23,94.0
02-Jun-2018 16:23,02-Jun-2018 16:23,91.0
02-Jun-2018 16:23,02-Jun-2018 16:23,91.0
02-Jun-2018 16:23,02-Jun-2018 16:23,91.0
02-Jun-2018 16:24,02-Jun-2018 16:24,85.0
02-Jun-2018 16:27,02-Jun-2018 16:27,95.0
02-Jun-2018 16:27,02-Jun-2018 16:27,94.0
02-Jun-2018 16:27,02-Jun-2018 16:27,92.0
02-Jun-2018 16:27,02-Jun-2018 16:27,92.0
02-Jun-2018 16:27,02-Jun-2018 16:27,90.0
02-Jun-2018 16:27,02-Jun-2018 16:27,90.0
02-Jun-2018 16:28,02-Jun-2018 16:28,89.0
02-Jun-2018 16:28,02-Jun-2018 16:28,89.0
02-Jun-2018 16:28,02-Jun-2018 16:28,88.0
02-Jun-2018 16:28,02-Jun-2018 16:28,88.0
02-Jun-2018 16:28,02-Jun-2018 16:28,88.0
02-Jun-2018 16:28,02-Jun-2018 16:28,94.0
02-Jun-2018 16:28,02-Jun-2018 16:28,94.0
02-Jun-2018 16:28,02-Jun-2018 16:28,93.0
02-Jun-2018 16:28,02-Jun-2018 16:28,90.0
02-Jun-2018 16:28,02-Jun-2018 16:28,90.0
02-Jun-2018 16:28,02-Jun-2018 16:28,88.0
02-Jun-2018 16:29,02-Jun-2018 16:29,89.0
02-Jun-2018 16:29,02-Jun-2018 16:29,89.0
02-Jun-2018 16:29,02-Jun-2018 16:29,90.0
02-Jun-2018 16:29,02-Jun-2018 16:29,93.0
02-Jun-2018 16:29,02-Jun-2018 16:29,92.0
02-Jun-2018 16:29,02-Jun-2018 16:29,92.0
02-Jun-2018 16:29,02-Jun-2018 16:29,92.0
02-Jun-2018 16:29,02-Jun-2018 16:29,92.0
02-Jun-2018 16:29,02-Jun-2018 16:29,92.0
02-Jun-2018 16:29,02-Jun-2018 16:29,93.0
02-Jun-2018 16:29,02-Jun-2018 16:29,93.0
02-Jun-2018 16:29,02-Jun-2018 16:29,93.0
02-Jun-2018 16:30,02-Jun-2018 16:30,93.0
02-Jun-2018 16:30,02-Jun-2018 16:30,93.0
02-Jun-2018 16:30,02-Jun-2018 16:30,92.0
02-Jun-2018 16:30,02-Jun-2018 16:30,91.0
02-Jun-2018 16:30,02-Jun-2018 16:30,93.0
02-Jun-2018 16:30,02-Jun-2018 16:30,95.0
02-Jun-2018 16:30,02-Jun-2018 16:30,95.0
02-Jun-2018 16:30,02-Jun-2018 16:30,93.0
02-Jun-2018 16:30,02-Jun-2018 16:30,92.0
02-Jun-2018 16:30,02-Jun-2018 16:30,91.0
02-Jun-2018 16:30,02-Jun-2018 16:30,91.0
02-Jun-2018 16:31,02-Jun-2018 16:31,91.0
02-Jun-2018 16:31,02-Jun-2018 16:31,91.0
02-Jun-2018 16:31,02-Jun-2018 16:31,92.0
02-Jun-2018 16:31,02-Jun-2018 16:31,91.0
02-Jun-2018 16:31,02-Jun-2018 16:31,91.0
02-Jun-2018 16:31,02-Jun-2018 16:31,91.0
02-Jun-2018 16:31,02-Jun-2018 16:31,85.0
02-Jun-2018 16:31,02-Jun-2018 16:31,91.0
02-Jun-2018 16:31,02-Jun-2018 16:31,91.0
02-Jun-2018 16:31,02-Jun-2018 16:31,91.0
02-Jun-2018 16:31,02-Jun-2018 16:31,86.0
02-Jun-2018 16:32,02-Jun-2018 16:32,91.0
02-Jun-2018 16:32,02-Jun-2018 16:32,92.0
02-Jun-2018 16:32,02-Jun-2018 16:32,94.0
02-Jun-2018 16:32,02-Jun-2018 16:32,90.0
02-Jun-2018 16:32,02-Jun-2018 16:32,93.0
02-Jun-2018 16:32,02-Jun-2018 16:32,95.0
02-Jun-2018 16:32,02-Jun-2018 16:32,95.0
02-Jun-2018 16:32,02-Jun-2018 16:32,94.0
02-Jun-2018 16:32,02-Jun-2018 16:32,94.0
02-Jun-2018 16:32,02-Jun-2018 16:32,94.0
02-Jun-2018 16:32,02-Jun-2018 16:32,94.0
02-Jun-2018 16:33,02-Jun-2018 16:33,95.0
02-Jun-2018 16:33,02-Jun-2018 16:33,95.0
02-Jun-2018 16:33,02-Jun-2018 16:33,101.0
02-Jun-2018 16:34,02-Jun-2018 16:34,95.0
02-Jun-2018 16:34,02-Jun-2018 16:34,88.0
02-Jun-2018 16:34,02-Jun-2018 16:34,88.0
02-Jun-2018 16:34,02-Jun-2018 16:34,88.0
02-Jun-2018 16:35,02-Jun-2018 16:35,89.0
02-Jun-2018 16:35,02-Jun-2018 16:35,88.0
02-Jun-2018 16:35,02-Jun-2018 16:35,90.0
02-Jun-2018 16:35,02-Jun-2018 16:35,91.0
02-Jun-2018 16:35,02-Jun-2018 16:35,92.0
02-Jun-2018 16:35,02-Jun-2018 16:35,92.0
02-Jun-2018 16:35,02-Jun-2018 16:35,92.0
02-Jun-2018 16:35,02-Jun-2018 16:35,91.0
02-Jun-2018 16:35,02-Jun-2018 16:35,92.0
02-Jun-2018 16:36,02-Jun-2018 16:36,106.0
02-Jun-2018 16:36,02-Jun-2018 16:36,106.0
02-Jun-2018 16:36,02-Jun-2018 16:36,95.0
02-Jun-2018 16:37,02-Jun-2018 16:37,110.0
02-Jun-2018 16:37,02-Jun-2018 16:37,98.0
02-Jun-2018 16:37,02-Jun-2018 16:37,97.0
02-Jun-2018 16:37,02-Jun-2018 16:37,98.0
02-Jun-2018 16:37,02-Jun-2018 16:37,99.0
02-Jun-2018 16:37,02-Jun-2018 16:37,99.0
02-Jun-2018 16:37,02-Jun-2018 16:37,99.0
02-Jun-2018 16:37,02-Jun-2018 16:37,98.0
02-Jun-2018 16:37,02-Jun-2018 16:37,98.0
02-Jun-2018 16:37,02-Jun-2018 16:37,99.0
02-Jun-2018 16:38,02-Jun-2018 16:38,102.0
02-Jun-2018 16:38,02-Jun-2018 16:38,98.0
02-Jun-2018 16:38,02-Jun-2018 16:38,98.0
02-Jun-2018 16:38,02-Jun-2018 16:38,99.0
02-Jun-2018 16:38,02-Jun-2018 16:38,102.0
02-Jun-2018 16:38,02-Jun-2018 16:38,98.0
02-Jun-2018 16:38,02-Jun-2018 16:38,98.0
02-Jun-2018 16:38,02-Jun-2018 16:38,99.0
02-Jun-2018 16:38,02-Jun-2018 16:38,101.0
02-Jun-2018 16:38,02-Jun-2018 16:38,101.0
02-Jun-2018 16:38,02-Jun-2018 16:38,100.0
02-Jun-2018 16:38,02-Jun-2018 16:38,94.0
02-Jun-2018 16:38,02-Jun-2018 16:38,94.0
02-Jun-2018 16:39,02-Jun-2018 16:39,94.0
02-Jun-2018 16:39,02-Jun-2018 16:39,112.0
02-Jun-2018 16:39,02-Jun-2018 16:39,112.0
02-Jun-2018 16:39,02-Jun-2018 16:39,113.0
02-Jun-2018 16:39,02-Jun-2018 16:39,110.0
02-Jun-2018 16:39,02-Jun-2018 16:39,110.0
02-Jun-2018 16:40,02-Jun-2018 16:40,110.0
02-Jun-2018 16:40,02-Jun-2018 16:40,106.0
02-Jun-2018 16:40,02-Jun-2018 16:40,104.0
02-Jun-2018 16:40,02-Jun-2018 16:40,103.0
02-Jun-2018 16:40,02-Jun-2018 16:40,104.0
02-Jun-2018 16:40,02-Jun-2018 16:40,105.0
02-Jun-2018 16:40,02-Jun-2018 16:40,105.0
02-Jun-2018 16:40,02-Jun-2018 16:40,105.0
02-Jun-2018 16:40,02-Jun-2018 16:40,104.0
02-Jun-2018 16:40,02-Jun-2018 16:40,104.0
02-Jun-2018 16:40,02-Jun-2018 16:40,104.0
02-Jun-2018 16:40,02-Jun-2018 16:40,105.0
02-Jun-2018 16:41,02-Jun-2018 16:41,106.0
02-Jun-2018 16:41,02-Jun-2018 16:41,106.0
02-Jun-2018 16:41,02-Jun-2018 16:41,95.0
02-Jun-2018 16:41,02-Jun-2018 16:41,95.0
02-Jun-2018 16:41,02-Jun-2018 16:41,94.0
02-Jun-2018 16:41,02-Jun-2018 16:41,92.0
02-Jun-2018 16:41,02-Jun-2018 16:41,88.0
02-Jun-2018 16:41,02-Jun-2018 16:41,88.0
02-Jun-2018 16:41,02-Jun-2018 16:41,89.0
02-Jun-2018 16:41,02-Jun-2018 16:41,89.0
02-Jun-2018 16:42,02-Jun-2018 16:42,92.0
02-Jun-2018 16:42,02-Jun-2018 16:42,90.0
02-Jun-2018 16:42,02-Jun-2018 16:42,90.0
02-Jun-2018 16:42,02-Jun-2018 16:42,91.0
02-Jun-2018 16:42,02-Jun-2018 16:42,93.0
02-Jun-2018 16:42,02-Jun-2018 16:42,93.0
02-Jun-2018 16:42,02-Jun-2018 16:42,92.0
02-Jun-2018 16:42,02-Jun-2018 16:42,92.0
02-Jun-2018 16:42,02-Jun-2018 16:42,92.0
02-Jun-2018 16:43,02-Jun-2018 16:43,98.0
02-Jun-2018 16:43,02-Jun-2018 16:43,89.0
02-Jun-2018 16:43,02-Jun-2018 16:43,87.0
02-Jun-2018 16:43,02-Jun-2018 16:43,86.0
02-Jun-2018 16:43,02-Jun-2018 16:43,85.0
02-Jun-2018 16:43,02-Jun-2018 16:43,85.0
02-Jun-2018 16:43,02-Jun-2018 16:43,99.0
02-Jun-2018 16:43,02-Jun-2018 16:43,64.0
02-Jun-2018 16:43,02-Jun-2018 16:43,97.0
02-Jun-2018 16:44,02-Jun-2018 16:44,115.0
02-Jun-2018 16:44,02-Jun-2018 16:44,113.0
02-Jun-2018 16:44,02-Jun-2018 16:44,114.0
02-Jun-2018 16:44,02-Jun-2018 16:44,114.0
02-Jun-2018 16:44,02-Jun-2018 16:44,114.0
02-Jun-2018 16:44,02-Jun-2018 16:44,113.0
02-Jun-2018 16:44,02-Jun-2018 16:44,121.0
02-Jun-2018 16:44,02-Jun-2018 16:44,120.0
02-Jun-2018 16:44,02-Jun-2018 16:44,119.0
02-Jun-2018 16:44,02-Jun-2018 16:44,107.0
02-Jun-2018 16:44,02-Jun-2018 16:44,107.0
02-Jun-2018 16:45,02-Jun-2018 16:45,67.0
02-Jun-2018 16:45,02-Jun-2018 16:45,94.0
02-Jun-2018 16:45,02-Jun-2018 16:45,94.0
02-Jun-2018 16:45,02-Jun-2018 16:45,91.0
02-Jun-2018 16:45,02-Jun-2018 16:45,91.0
02-Jun-2018 16:46,02-Jun-2018 16:46,91.0
02-Jun-2018 16:46,02-Jun-2018 16:46,92.0
02-Jun-2018 16:46,02-Jun-2018 16:46,95.0
02-Jun-2018 16:46,02-Jun-2018 16:46,95.0
02-Jun-2018 16:46,02-Jun-2018 16:46,96.0
02-Jun-2018 16:46,02-Jun-2018 16:46,96.0
02-Jun-2018 16:46,02-Jun-2018 16:46,96.0
02-Jun-2018 16:46,02-Jun-2018 16:46,99.0
02-Jun-2018 16:46,02-Jun-2018 16:46,98.0
02-Jun-2018 16:46,02-Jun-2018 16:46,98.0
02-Jun-2018 16:46,02-Jun-2018 16:46,91.0
02-Jun-2018 16:47,02-Jun-2018 16:47,92.0
02-Jun-2018 16:47,02-Jun-2018 16:47,91.0
02-Jun-2018 16:47,02-Jun-2018 16:47,91.0
02-Jun-2018 16:47,02-Jun-2018 16:47,91.0
02-Jun-2018 16:47,02-Jun-2018 16:47,89.0
02-Jun-2018 16:47,02-Jun-2018 16:47,89.0
02-Jun-2018 16:47,02-Jun-2018 16:47,89.0
02-Jun-2018 16:47,02-Jun-2018 16:47,91.0
02-Jun-2018 16:47,02-Jun-2018 16:47,90.0
02-Jun-2018 16:47,02-Jun-2018 16:47,89.0
02-Jun-2018 16:47,02-Jun-2018 16:47,89.0
02-Jun-2018 16:48,02-Jun-2018 16:48,92.0
02-Jun-2018 16:48,02-Jun-2018 16:48,93.0
02-Jun-2018 16:48,02-Jun-2018 16:48,93.0
02-Jun-2018 16:48,02-Jun-2018 16:48,82.0
02-Jun-2018 16:48,02-Jun-2018 16:48,81.0
02-Jun-2018 16:48,02-Jun-2018 16:48,80.0
02-Jun-2018 16:48,02-Jun-2018 16:48,91.0
02-Jun-2018 16:48,02-Jun-2018 16:48,97.0
02-Jun-2018 16:48,02-Jun-2018 16:48,98.0
02-Jun-2018 16:48,02-Jun-2018 16:48,98.0
02-Jun-2018 16:48,02-Jun-2018 16:48,99.0
02-Jun-2018 16:49,02-Jun-2018 16:49,98.0
02-Jun-2018 16:49,02-Jun-2018 16:49,95.0
02-Jun-2018 16:49,02-Jun-2018 16:49,95.0
02-Jun-2018 16:49,02-Jun-2018 16:49,95.0
02-Jun-2018 16:49,02-Jun-2018 16:49,95.0
02-Jun-2018 16:49,02-Jun-2018 16:49,95.0
02-Jun-2018 16:49,02-Jun-2018 16:49,95.0
02-Jun-2018 16:49,02-Jun-2018 16:49,94.0
02-Jun-2018 16:49,02-Jun-2018 16:49,94.0
02-Jun-2018 16:49,02-Jun-2018 16:49,94.0
02-Jun-2018 16:49,02-Jun-2018 16:49,92.0
02-Jun-2018 16:50,02-Jun-2018 16:50,92.0
02-Jun-2018 16:50,02-Jun-2018 16:50,95.0
02-Jun-2018 16:50,02-Jun-2018 16:50,106.0
02-Jun-2018 16:50,02-Jun-2018 16:50,103.0
02-Jun-2018 16:50,02-Jun-2018 16:50,102.0
02-Jun-2018 16:50,02-Jun-2018 16:50,102.0
02-Jun-2018 16:50,02-Jun-2018 16:50,100.0
02-Jun-2018 16:50,02-Jun-2018 16:50,100.0
02-Jun-2018 16:50,02-Jun-2018 16:50,99.0
02-Jun-2018 16:51,02-Jun-2018 16:51,100.0
02-Jun-2018 16:51,02-Jun-2018 16:51,100.0
02-Jun-2018 16:51,02-Jun-2018 16:51,100.0
02-Jun-2018 16:51,02-Jun-2018 16:51,99.0
02-Jun-2018 16:51,02-Jun-2018 16:51,100.0
02-Jun-2018 16:51,02-Jun-2018 16:51,98.0
02-Jun-2018 16:51,02-Jun-2018 16:51,98.0
02-Jun-2018 16:51,02-Jun-2018 16:51,98.0
02-Jun-2018 16:51,02-Jun-2018 16:51,95.0
02-Jun-2018 16:51,02-Jun-2018 16:51,89.0
02-Jun-2018 16:51,02-Jun-2018 16:51,88.0
02-Jun-2018 16:52,02-Jun-2018 16:52,115.0
02-Jun-2018 16:52,02-Jun-2018 16:52,113.0
02-Jun-2018 16:52,02-Jun-2018 16:52,113.0
02-Jun-2018 16:53,02-Jun-2018 16:53,108.0
02-Jun-2018 16:53,02-Jun-2018 16:53,110.0
02-Jun-2018 16:53,02-Jun-2018 16:53,111.0
02-Jun-2018 16:53,02-Jun-2018 16:53,109.0
02-Jun-2018 16:53,02-Jun-2018 16:53,110.0
02-Jun-2018 16:53,02-Jun-2018 16:53,113.0
02-Jun-2018 16:53,02-Jun-2018 16:53,116.0
02-Jun-2018 16:53,02-Jun-2018 16:53,116.0
02-Jun-2018 16:53,02-Jun-2018 16:53,117.0
02-Jun-2018 16:53,02-Jun-2018 16:53,113.0
02-Jun-2018 16:55,02-Jun-2018 16:55,103.0
02-Jun-2018 16:55,02-Jun-2018 16:55,102.0
02-Jun-2018 16:55,02-Jun-2018 16:55,102.0
02-Jun-2018 16:55,02-Jun-2018 16:55,102.0
02-Jun-2018 16:55,02-Jun-2018 16:55,93.0
02-Jun-2018 16:55,02-Jun-2018 16:55,94.0
02-Jun-2018 16:55,02-Jun-2018 16:55,89.0
02-Jun-2018 16:55,02-Jun-2018 16:55,90.0
02-Jun-2018 16:55,02-Jun-2018 16:55,89.0
02-Jun-2018 16:55,02-Jun-2018 16:55,90.0
02-Jun-2018 16:56,02-Jun-2018 16:56,89.0
02-Jun-2018 16:56,02-Jun-2018 16:56,90.0
02-Jun-2018 16:56,02-Jun-2018 16:56,90.0
02-Jun-2018 16:56,02-Jun-2018 16:56,81.0
02-Jun-2018 16:56,02-Jun-2018 16:56,83.0
02-Jun-2018 16:57,02-Jun-2018 16:57,77.0
02-Jun-2018 16:57,02-Jun-2018 16:57,76.0
02-Jun-2018 16:57,02-Jun-2018 16:57,75.0
02-Jun-2018 16:57,02-Jun-2018 16:57,98.0
02-Jun-2018 16:57,02-Jun-2018 16:57,98.0
02-Jun-2018 16:57,02-Jun-2018 16:57,98.0
02-Jun-2018 16:57,02-Jun-2018 16:57,98.0
02-Jun-2018 16:57,02-Jun-2018 16:57,96.0
02-Jun-2018 16:57,02-Jun-2018 16:57,95.0
02-Jun-2018 16:58,02-Jun-2018 16:58,95.0
02-Jun-2018 16:58,02-Jun-2018 16:58,96.0
02-Jun-2018 16:58,02-Jun-2018 16:58,97.0
02-Jun-2018 16:58,02-Jun-2018 16:58,92.0
02-Jun-2018 16:58,02-Jun-2018 16:58,91.0
02-Jun-2018 16:58,02-Jun-2018 16:58,90.0
02-Jun-2018 16:58,02-Jun-2018 16:58,94.0
02-Jun-2018 16:58,02-Jun-2018 16:58,100.0
02-Jun-2018 16:58,02-Jun-2018 16:58,101.0
02-Jun-2018 16:58,02-Jun-2018 16:58,94.0
02-Jun-2018 16:59,02-Jun-2018 16:59,95.0
02-Jun-2018 16:59,02-Jun-2018 16:59,94.0
02-Jun-2018 16:59,02-Jun-2018 16:59,91.0
02-Jun-2018 16:59,02-Jun-2018 16:59,90.0
02-Jun-2018 16:59,02-Jun-2018 16:59,91.0
02-Jun-2018 16:59,02-Jun-2018 16:59,90.0
02-Jun-2018 16:59,02-Jun-2018 16:59,89.0
